0;54;20;236;land;false;unknown;0
1;54;20;236;sea;false;ocean;0
2;54;17;240;sea;false;ocean;0
3;54;4;244;sea;false;ocean;0
4;53;18;244;sea;false;ocean;0
5;53;15;240;sea;false;ocean;0
6;53;10;244;sea;true;ocean;0
7;50;40;248;land;true;hills;0
8;52;192;73;sea;true;ocean;0
9;52;189;8;sea;true;ocean;0
10;51;45;163;land;true;hills;0
11;51;48;78;land;false;hills;0
12;51;48;128;land;false;hills;0
13;51;51;43;land;false;hills;0
14;51;51;88;land;false;hills;0
15;51;54;8;land;false;hills;0
16;51;54;53;land;false;hills;0
17;51;54;158;land;false;hills;0
18;51;63;153;land;false;hills;0
19;51;63;208;land;false;hills;0
20;51;66;68;land;false;hills;0
21;51;66;173;land;false;hills;0
22;51;66;218;land;false;hills;0
23;51;6;208;land;false;hills;0
24;51;6;163;land;false;hills;0
25;51;3;198;land;false;hills;0
26;51;3;143;land;false;hills;0
27;51;2;244;land;false;hills;0
28;51;17;248;land;false;hills;0
29;51;18;73;land;false;hills;0
30;51;27;218;land;false;hills;0
31;51;27;232;land;false;hills;0
32;51;36;63;land;false;hills;0
33;51;36;168;land;false;hills;0
34;51;39;133;land;false;hills;0
35;51;39;244;land;false;marsh;0
36;51;39;178;land;true;hills;0
37;54;21;244;sea;true;ocean;0
38;54;39;236;sea;false;ocean;0
39;55;6;236;sea;false;ocean;0
40;55;17;244;sea;false;ocean;0
41;55;18;232;sea;false;ocean;0
42;55;20;240;sea;false;ocean;0
43;56;6;240;sea;false;ocean;0
44;56;25;236;sea;false;ocean;0
45;56;31;236;sea;false;ocean;0
46;56;35;240;sea;false;ocean;0
47;56;23;248;sea;false;ocean;0
48;56;16;240;sea;false;ocean;0
49;56;4;232;sea;false;ocean;0
50;55;34;248;sea;true;ocean;0
51;56;37;236;sea;true;ocean;0
52;57;16;244;sea;false;ocean;0
53;57;23;232;sea;false;ocean;0
54;57;30;232;sea;false;ocean;0
55;59;25;248;sea;false;ocean;0
56;59;34;244;sea;false;ocean;0
57;59;39;236;sea;false;ocean;0
58;60;0;232;sea;false;ocean;0
59;60;2;240;sea;false;ocean;0
60;51;30;33;land;false;hills;0
61;51;63;3;land;false;hills;0
62;51;69;33;land;false;hills;0
63;51;30;183;land;false;hills;0
64;51;57;18;land;false;hills;0
65;56;2;244;sea;false;ocean;0
66;51;48;23;land;false;hills;0
67;5;108;45;land;true;desert;0
68;51;51;193;land;false;hills;0
69;5;111;215;land;true;desert;0
70;51;27;68;land;false;hills;0
71;51;0;236;land;false;hills;0
72;51;60;188;land;false;hills;0
73;51;3;93;land;false;hills;0
74;51;18;236;land;false;hills;0
75;51;45;58;land;true;hills;0
76;55;15;248;sea;false;ocean;0
77;51;69;138;land;false;hills;0
78;51;78;28;land;false;hills;0
79;51;27;13;land;false;hills;0
80;51;37;236;land;false;hills;0
81;51;40;232;land;true;hills;0
82;51;18;18;land;false;hills;0
83;51;36;213;land;false;hills;0
84;51;72;203;land;false;hills;0
85;51;6;240;land;false;hills;0
86;51;26;244;land;false;hills;0
87;56;30;248;sea;false;ocean;0
88;53;17;236;sea;false;ocean;0
89;51;75;168;land;false;hills;0
90;55;35;236;sea;false;ocean;0
91;51;39;28;land;false;hills;0
92;51;0;178;land;false;hills;0
93;51;18;223;land;false;hills;0
94;51;20;244;land;false;hills;0
95;51;42;198;land;false;hills;0
96;60;10;232;sea;false;ocean;0
97;56;32;244;sea;false;ocean;0
98;51;69;183;land;false;hills;0
99;51;31;236;land;false;hills;0
100;55;32;240;sea;true;ocean;0
101;51;57;73;land;false;hills;0
102;51;21;188;land;false;hills;0
103;51;72;148;land;false;hills;0
104;51;4;232;land;false;hills;0
105;53;8;236;sea;true;ocean;0
106;50;162;58;land;false;hills;0
107;51;75;63;land;false;hills;0
108;51;21;232;land;false;hills;0
109;51;16;240;land;false;hills;0
110;51;21;38;land;false;hills;0
111;57;27;236;sea;false;ocean;0
112;51;25;236;land;false;hills;0
113;56;17;248;sea;false;ocean;0
114;54;18;248;sea;false;ocean;0
115;51;6;58;land;false;hills;0
116;5;105;185;land;true;desert;0
117;51;15;232;land;false;hills;0
118;51;30;248;land;false;hills;0
119;42;156;68;land;true;hills;0
120;51;42;93;land;false;hills;0
121;51;23;248;land;false;hills;0
122;54;16;232;sea;false;ocean;0
123;51;24;153;land;false;hills;0
124;51;15;158;land;false;hills;0
125;51;72;98;land;false;hills;0
126;51;21;83;land;false;hills;0
127;56;34;232;sea;false;ocean;0
128;51;9;173;land;false;hills;0
129;51;57;223;land;false;hills;0
130;5;111;65;land;true;desert;0
131;51;34;232;land;false;hills;0
132;51;24;48;land;false;hills;0
133;51;35;240;land;false;hills;0
134;42;153;208;land;false;desert;0
135;59;12;236;sea;false;ocean;0
136;51;33;203;land;false;hills;0
137;61;30;248;sea;false;ocean;0
138;51;60;38;land;false;hills;0
139;51;15;53;land;false;hills;0
140;51;24;3;land;false;hills;0
141;50;165;23;land;false;hills;0
142;56;26;244;sea;false;ocean;0
143;51;42;143;land;false;hills;0
144;50;210;158;land;false;hills;0
145;51;33;148;land;false;hills;0
146;50;39;240;land;true;hills;0
147;51;0;28;land;false;hills;0
148;51;12;88;land;false;hills;0
149;42;153;3;land;false;hills;0
150;5;105;130;land;false;desert;0
151;51;10;236;land;false;hills;0
152;50;114;8;land;true;hills;0
153;55;16;236;sea;false;ocean;0
154;56;0;236;sea;false;ocean;0
155;5;105;80;land;true;desert;0
156;5;110;10;land;true;desert;0
157;50;162;3;land;false;hills;0
158;51;12;138;land;false;hills;0
159;50;111;148;land;false;hills;0
160;51;12;193;land;false;hills;0
161;42;156;173;land;true;hills;0
162;5;102;165;land;true;desert;0
163;50;132;53;land;false;hills;0
164;51;9;128;land;false;hills;0
165;59;26;236;sea;false;ocean;0
166;61;31;236;sea;false;ocean;0
167;50;183;13;land;false;hills;0
168;54;40;244;sea;false;ocean;0
169;56;21;232;sea;false;ocean;0
170;51;33;98;land;false;hills;0
171;60;4;244;sea;false;ocean;0
172;55;12;240;sea;false;ocean;0
173;50;111;193;land;false;hills;0
174;52;186;43;sea;true;ocean;0
175;50;180;153;land;false;hills;0
176;57;21;236;sea;false;ocean;0
177;54;23;240;sea;true;ocean;0
178;5;102;220;land;false;desert;0
179;60;25;232;sea;false;ocean;0
180;42;150;38;land;false;hills;0
181;50;198;198;land;false;hills;0
182;55;31;232;sea;true;ocean;0
183;42;159;33;land;true;desert;0
184;50;162;208;land;false;hills;0
185;51;9;23;land;false;hills;0
186;60;6;236;sea;false;ocean;0
187;50;204;173;land;false;hills;0
188;50;180;48;land;false;hills;0
189;5;99;200;lake;false;marsh;0
190;60;12;240;sea;false;ocean;0
191;50;138;83;land;false;hills;0
192;55;8;244;sea;false;ocean;0
193;50;159;143;land;false;hills;0
194;50;201;208;land;false;hills;0
195;60;15;248;sea;false;ocean;0
196;5;99;50;land;true;desert;0
197;5;99;155;land;false;desert;0
198;50;108;128;land;true;hills;0
199;50;210;53;land;false;hills;0
200;51;8;248;land;false;hills;0
201;42;150;143;land;false;desert;0
202;42;153;153;land;false;desert;0
203;56;27;232;sea;false;ocean;0
204;50;207;138;land;false;hills;0
205;50;177;83;land;false;hills;0
206;50;177;188;land;false;hills;0
207;5;93;20;land;true;hills;0
208;50;177;133;land;false;hills;0
209;50;159;93;land;false;hills;0
210;50;174;18;land;false;hills;0
211;5;108;150;land;true;desert;0
212;50;174;223;land;false;hills;0
213;50;201;163;land;false;hills;0
214;50;207;193;land;false;hills;0
215;5;102;15;land;true;desert;0
216;53;12;232;sea;false;ocean;0
217;50;108;78;land;true;hills;0
218;50;147;78;land;false;hills;0
219;50;156;178;land;false;hills;0
220;50;207;88;land;false;hills;0
221;56;15;232;sea;false;ocean;0
222;5;93;225;land;false;plains;0
223;5;96;85;land;false;desert;0
224;50;204;128;land;false;desert;0
225;50;204;23;land;false;hills;0
226;50;198;143;land;false;hills;0
227;50;105;218;land;true;hills;0
228;5;96;135;land;false;desert;0
229;50;105;163;land;true;hills;0
230;50;171;203;land;false;hills;0
231;50;201;58;land;false;hills;0
232;50;168;138;land;false;hills;0
233;5;96;190;land;true;desert;0
234;5;90;205;land;true;hills;0
235;51;32;244;land;false;hills;0
236;42;147;178;land;true;desert;0
237;55;10;232;sea;false;ocean;0
238;50;111;43;land;false;hills;0
239;50;174;168;land;false;hills;0
240;42;138;23;land;false;desert;0
241;42;141;43;land;false;desert;0
242;42;144;158;land;false;desert;0
243;5;93;170;land;false;plains;0
244;55;4;248;sea;false;ocean;0
245;50;198;93;land;false;hills;0
246;53;16;248;sea;false;ocean;0
247;50;171;158;land;false;hills;0
248;54;25;248;sea;true;ocean;0
249;50;129;138;land;false;hills;0
250;50;135;223;land;false;hills;0
251;56;39;244;sea;true;ocean;0
252;59;35;232;sea;false;ocean;0
253;50;168;88;land;false;hills;0
254;54;15;244;sea;false;ocean;0
255;5;90;55;land;true;hills;0
256;56;18;236;sea;false;ocean;0
257;42;147;73;land;true;desert;0
258;50;168;193;land;false;hills;0
259;50;165;173;land;false;hills;0
260;50;192;213;land;false;hills;0
261;5;87;35;land;true;hills;0
262;5;87;90;land;false;marsh;0
263;5;90;0;land;false;marsh;0
264;50;195;178;land;false;hills;0
265;50;147;128;land;false;hills;0
266;50;159;38;land;false;hills;0
267;50;189;43;land;false;hills;0
268;5;84;175;land;true;hills;0
269;60;18;232;sea;false;ocean;0
270;50;108;183;land;false;hills;0
271;50;135;168;land;false;hills;0
272;56;8;248;sea;false;ocean;0
273;62;21;236;sea;false;ocean;0
274;50;171;53;land;false;hills;0
275;50;192;63;land;false;hills;0
276;50;186;183;land;false;hills;0
277;60;17;244;sea;false;ocean;0
278;23;43;239;sea;true;ocean;0
279;50;135;18;land;false;hills;0
280;50;195;28;land;false;hills;0
281;42;99;78;land;true;desert;0
282;55;30;244;sea;true;ocean;0
283;5;81;60;land;true;hills;0
284;5;87;140;lake;false;marsh;0
285;59;40;244;sea;false;ocean;0
286;61;32;244;sea;false;ocean;0
287;50;105;13;land;true;hills;0
288;54;26;236;sea;true;ocean;0
289;55;2;240;sea;false;ocean;0
290;54;12;236;sea;false;ocean;0
291;50;144;218;land;false;hills;0
292;50;39;73;land;true;hills;0
293;42;99;128;land;true;hills;0
294;54;144;89;sea;false;ocean;0
295;50;141;153;land;false;hills;0
296;50;147;183;land;false;hills;0
297;55;37;232;sea;false;ocean;0
298;54;37;240;sea;true;ocean;0
299;55;144;90;sea;false;ocean;0
300;56;20;240;sea;false;ocean;0
301;50;153;63;land;false;hills;0
302;50;78;178;land;true;hills;0
303;42;138;78;land;false;desert;0
304;50;153;213;land;false;hills;0
305;42;144;213;land;false;desert;0
306;42;144;8;land;false;desert;0
307;42;105;53;land;true;desert;0
308;50;141;198;land;false;hills;0
309;42;105;158;land;true;desert;0
310;50;141;48;land;false;hills;0
311;60;23;244;sea;false;ocean;0
312;5;72;215;land;true;hills;0
313;42;132;198;land;false;desert;0
314;5;84;70;land;true;hills;0
315;50;156;28;land;false;hills;0
316;50;156;73;land;false;hills;0
317;50;192;8;land;false;hills;0
318;42;99;23;land;false;desert;0
319;42;135;58;land;false;desert;0
320;42;96;58;land;false;desert;0
321;42;84;148;land;false;hills;0
322;50;102;198;land;false;hills;0
323;50;189;98;land;false;hills;0
324;55;0;232;sea;false;ocean;0
325;50;99;28;land;false;hills;0
326;42;132;93;land;false;hills;0
327;5;84;25;lake;false;marsh;0
328;50;189;148;land;false;hills;0
329;50;132;203;land;false;hills;0
330;55;1;218;sea;false;ocean;0
331;5;75;75;land;false;hills;0
332;50;99;83;land;false;hills;0
333;42;108;73;land;true;desert;0
334;50;144;163;land;false;hills;0
335;50;150;148;land;false;hills;0
336;5;75;180;land;false;hills;0
337;5;78;95;land;false;hills;0
338;50;186;78;land;false;hills;0
339;42;102;193;land;false;desert;0
340;5;72;160;land;false;hills;0
341;5;81;210;lake;false;marsh;0
342;5;66;80;land;true;mountain;0
343;50;102;48;land;false;hills;0
344;50;138;188;land;false;hills;0
345;42;135;163;land;false;desert;0
346;50;99;133;land;false;hills;0
347;50;153;8;land;false;hills;0
348;42;132;48;land;false;hills;0
349;42;90;133;land;false;desert;0
350;42;90;28;land;false;desert;0
351;50;96;63;land;false;hills;0
352;50;96;18;land;false;hills;0
353;50;90;138;land;false;hills;0
354;61;34;232;sea;false;ocean;0
355;42;105;8;land;false;desert;0
356;56;12;244;sea;false;ocean;0
357;54;27;244;sea;true;unknown;0
358;5;66;130;land;false;jungle;0
359;5;78;40;lake;false;marsh;0
360;42;114;153;land;true;desert;0
361;50;138;133;land;false;hills;0
362;42;111;188;land;true;desert;0
363;50;129;88;land;false;hills;0
364;5;81;5;land;true;marsh;0
365;5;78;145;land;false;marsh;0
366;50;186;33;land;false;hills;0
367;42;117;68;land;true;desert;0
368;5;66;185;land;false;jungle;0
369;42;108;18;land;false;desert;0
370;5;63;220;land;true;jungle;0
371;42;84;203;land;false;hills;0
372;42;87;213;land;false;desert;0
373;54;35;232;sea;true;ocean;0
374;42;87;63;land;false;hills;0
375;50;183;218;land;false;desert;0
376;42;87;168;land;false;desert;0
377;5;69;150;land;false;jungle;0
378;50;150;43;land;false;hills;0
379;50;150;98;land;false;hills;0
380;50;129;33;land;false;desert;0
381;42;96;163;land;false;desert;0
382;42;111;38;land;false;desert;0
383;50;120;143;land;false;hills;0
384;59;15;244;sea;false;ocean;0
385;54;34;244;sea;true;ocean;0
386;57;17;232;sea;false;ocean;0
387;50;45;208;land;true;hills;0
388;50;96;168;land;false;hills;0
389;5;69;45;lake;false;marsh;0
390;42;108;223;land;false;desert;0
391;42;120;33;land;true;desert;0
392;54;2;236;sea;false;ocean;0
393;54;30;240;sea;true;ocean;0
394;50;93;53;land;false;hills;0
395;42;102;43;land;false;desert;0
396;50;183;68;land;false;desert;0
397;54;32;236;sea;true;ocean;0
398;5;72;10;land;true;jungle;0
399;50;144;13;land;false;hills;0
400;56;10;236;sea;false;ocean;0
401;42;120;138;land;true;forest;0
402;42;90;178;land;false;desert;0
403;37;40;236;land;true;desert;0
404;5;63;15;land;false;jungle;0
405;50;93;98;land;false;hills;0
406;55;40;248;sea;false;ocean;0
407;50;126;173;land;false;hills;0
408;42;168;83;land;false;desert;0
409;50;39;223;sea;false;ocean;0
410;42;114;3;land;false;desert;0
411;5;45;70;land;true;jungle;0
412;50;87;68;land;false;hills;0
413;42;102;88;land;false;desert;0
414;59;37;248;sea;false;ocean;0
415;38;0;244;land;true;desert;0
416;42;183;8;land;false;desert;0
417;52;183;128;sea;true;ocean;0
418;42;183;158;land;false;hills;0
419;60;26;240;sea;false;ocean;0
420;42;180;193;land;false;desert;0
421;54;31;248;sea;true;ocean;0
422;37;33;236;land;true;desert;0
423;37;26;248;land;true;desert;0
424;42;78;218;land;false;desert;0
425;42;81;33;land;false;hills;0
426;42;81;183;land;false;desert;0
427;42;84;98;land;false;desert;0
428;42;183;213;land;false;desert;0
429;42;114;208;land;false;desert;0
430;60;21;248;sea;false;ocean;0
431;42;93;93;land;false;desert;0
432;55;26;240;sea;true;ocean;0
433;42;123;203;land;true;forest;0
434;50;45;153;land;true;hills;0
435;5;60;200;lake;false;marsh;0
436;42;189;93;land;false;hills;0
437;42;168;28;land;false;desert;0
438;5;63;165;land;true;jungle;0
439;50;90;88;land;false;hills;0
440;42;69;73;land;false;desert;0
441;55;21;248;sea;true;ocean;0
442;5;39;190;land;true;jungle;0
443;50;78;223;land;false;hills;0
444;42;118;99;land;false;desert;0
445;50;93;203;land;false;hills;0
446;55;27;248;sea;true;ocean;0
447;5;60;50;land;false;jungle;0
448;42;189;38;land;false;hills;0
449;42;171;48;land;true;desert;0
450;55;39;240;sea;false;ocean;0
451;60;30;244;sea;false;ocean;0
452;42;75;153;land;false;jungle;0
453;42;180;148;land;false;mountain;0
454;42;195;68;land;false;hills;0
455;5;51;0;land;false;jungle;0
456;50;90;33;land;false;hills;0
457;50;69;78;land;false;hills;0
458;50;123;208;land;false;hills;0
459;42;120;183;land;false;forest;0
460;37;8;232;land;true;hills;0
461;37;18;240;land;true;desert;0
462;50;87;173;land;false;hills;0
463;50;84;3;land;false;hills;0
464;50;126;23;land;false;hills;0
465;54;10;248;sea;false;ocean;0
466;42;195;23;land;false;hills;0
467;50;81;38;land;false;hills;0
468;37;37;240;land;true;desert;0
469;5;42;210;land;false;jungle;0
470;60;20;240;sea;false;ocean;0
471;37;6;244;land;true;hills;0
472;42;123;148;land;false;forest;0
473;42;174;13;land;true;desert;0
474;57;31;240;sea;false;ocean;0
475;42;72;83;land;false;hills;0
476;36;30;248;land;true;desert;0
477;42;75;48;land;false;jungle;0
478;36;28;240;land;true;desert;0
479;5;57;135;land;true;jungle;0
480;38;2;232;land;true;desert;0
481;5;33;10;land;true;hills;0
482;50;126;68;land;false;hills;0
483;42;69;223;land;false;desert;0
484;42;70;21;land;false;hills;0
485;5;31;232;land;true;desert;0
486;5;38;240;land;true;jungle;0
487;42;198;138;land;false;jungle;0
488;60;27;248;sea;false;ocean;0
489;42;186;73;land;false;desert;0
490;42;129;133;land;true;desert;0
491;37;28;244;land;true;desert;0
492;42;78;13;land;false;jungle;0
493;55;25;232;sea;true;ocean;0
494;124;124;227;land;true;desert;0
495;42;93;143;land;false;desert;0
496;42;129;28;land;true;forest;0
497;36;16;240;land;true;desert;0
498;37;2;248;land;false;marsh;0
499;5;51;55;land;false;jungle;0
500;5;57;30;land;false;jungle;0
501;5;54;170;lake;false;marsh;0
502;6;34;248;land;false;desert;0
503;60;31;232;land;true;hills;0
504;37;35;244;land;true;desert;0
505;5;34;236;land;true;hills;0
506;50;75;8;land;false;hills;0
507;50;120;93;land;false;hills;0
508;42;204;18;land;false;forest;0
509;37;25;240;land;true;desert;0
510;42;72;188;land;false;hills;0
511;37;4;236;land;true;desert;0
512;37;16;244;land;false;marsh;0
513;50;75;158;land;false;hills;0
514;50;84;208;land;false;hills;0
515;36;25;236;land;true;desert;0
516;37;17;232;land;true;desert;0
517;37;12;248;land;true;desert;0
518;50;84;153;land;false;hills;0
519;42;159;88;land;false;plains;0
520;42;123;98;land;false;forest;0
521;42;159;138;land;false;plains;0
522;42;72;38;land;false;hills;0
523;42;69;18;land;false;jungle;0
524;5;39;145;land;false;jungle;0
525;5;40;232;land;false;jungle;0
526;5;42;155;land;false;jungle;0
527;42;78;68;land;false;jungle;0
528;42;192;208;land;false;jungle;0
529;36;26;244;land;false;marsh;0
530;36;23;248;land;false;marsh;0
531;50;72;193;land;false;hills;0
532;5;42;5;land;false;jungle;0
533;50;81;143;land;false;hills;0
534;50;81;188;land;false;hills;0
535;37;31;240;land;true;desert;0
536;37;38;248;land;true;desert;0
537;50;69;128;land;false;hills;0
538;37;32;248;land;true;desert;0
539;5;29;244;land;true;jungle;0
540;5;48;140;land;false;jungle;0
541;42;129;83;land;false;plains;0
542;42;168;133;land;false;desert;0
543;5;36;180;land;true;desert;0
544;50;63;93;land;false;hills;0
545;37;14;236;land;true;desert;0
546;54;6;232;sea;false;ocean;0
547;42;66;53;land;false;jungle;0
548;42;210;48;land;false;forest;0
549;5;33;215;land;false;jungle;0
550;50;51;183;land;false;hills;0
551;50;72;43;land;false;hills;0
552;42;177;78;land;false;desert;0
553;50;123;58;land;false;hills;0
554;38;8;236;land;true;desert;0
555;55;23;244;sea;true;ocean;0
556;42;189;143;land;false;desert;0
557;42;36;153;land;false;jungle;0
558;38;4;240;land;false;marsh;0
559;56;40;232;sea;true;ocean;0
560;37;10;240;land;false;desert;0
561;37;21;236;land;true;desert;0
562;38;18;244;land;true;desert;0
563;50;45;3;land;true;hills;0
564;42;66;158;land;false;jungle;0
565;36;21;232;land;false;desert;0
566;36;31;236;land;false;desert;0
567;5;36;225;land;true;jungle;0
568;57;25;240;sea;false;ocean;0
569;36;14;232;land;false;desert;0
570;37;30;232;land;true;desert;0
571;50;66;13;land;false;hills;0
572;42;192;58;land;false;jungle;0
573;42;126;63;land;false;forest;0
574;37;0;240;land;false;desert;0
575;5;57;85;land;true;mountain;0
576;42;162;53;land;false;plains;0
577;5;27;248;land;true;desert;0
578;5;45;175;land;false;jungle;0
579;50;78;73;land;false;hills;0
580;42;198;88;land;false;jungle;0
581;50;75;213;land;false;hills;0
582;42;210;153;land;false;forest;0
583;38;17;236;land;true;desert;0
584;50;63;198;land;false;hills;0
585;42;171;198;land;false;desert;0
586;8;186;170;land;true;desert;0
587;42;63;193;land;false;mountain;0
588;5;51;205;land;true;jungle;0
589;38;19;232;land;false;marsh;0
590;50;123;3;land;false;hills;0
591;38;28;248;land;false;desert;0
592;5;28;236;lake;false;marsh;0
593;249;175;141;land;false;jungle;0
594;43;0;244;land;false;plains;0
595;43;3;88;land;false;plains;0
596;6;31;195;land;false;jungle;0
597;50;63;48;land;false;hills;0
598;38;21;240;land;false;desert;0
599;8;81;130;land;true;jungle;0
600;57;15;236;sea;false;ocean;0
601;61;37;236;sea;false;ocean;0
602;42;33;83;land;false;jungle;0
603;42;36;48;land;false;jungle;0
604;5;25;240;land;true;hills;0
605;88;49;12;land;false;jungle;0
606;50;69;23;land;false;hills;0
607;6;38;232;land;false;jungle;0
608;5;48;35;land;true;jungle;0
609;53;4;240;sea;true;ocean;0
610;5;36;75;land;false;jungle;0
611;50;120;38;land;false;desert;0
612;42;207;188;land;false;jungle;0
613;42;177;128;land;false;desert;0
614;42;180;43;land;false;desert;0
615;38;25;244;land;false;desert;0
616;42;60;23;land;false;desert;0
617;43;4;240;land;false;plains;0
618;8;186;20;land;true;mountain;0
619;8;183;160;land;true;jungle;0
620;5;21;95;land;true;jungle;0
621;42;60;173;land;false;hills;0
622;8;84;45;land;true;jungle;0
623;5;23;244;land;true;hills;0
624;5;39;248;land;false;jungle;0
625;42;54;198;land;false;desert;0
626;42;198;33;land;false;jungle;0
627;36;40;232;land;true;plains;0
628;38;16;248;land;true;desert;0
629;8;183;205;land;true;jungle;0
630;5;14;248;land;false;jungle;0
631;50;66;163;land;false;hills;0
632;37;19;248;land;true;desert;0
633;5;39;40;land;false;jungle;0
634;60;32;240;sea;false;ocean;0
635;5;24;60;land;true;desert;0
636;5;24;165;land;true;desert;0
637;5;54;20;lake;false;marsh;0
638;50;114;158;land;false;desert;0
639;43;0;68;land;false;jungle;0
640;5;27;130;land;false;jungle;0
641;5;33;160;land;false;jungle;0
642;42;201;203;land;false;jungle;0
643;36;19;244;land;false;desert;0
644;36;12;244;land;false;plains;0
645;61;40;232;sea;false;ocean;0
646;42;165;168;land;false;desert;0
647;42;33;133;land;false;jungle;0
648;50;60;133;land;false;hills;0
649;62;22;244;sea;false;ocean;0
650;50;57;168;land;false;hills;0
651;36;32;244;land;false;plains;0
652;8;189;190;land;false;jungle;0
653;5;21;200;land;true;jungle;0
654;5;22;236;land;true;jungle;0
655;60;34;248;sea;false;ocean;0
656;50;66;58;land;false;hills;0
657;42;33;236;land;false;jungle;0
658;42;35;244;land;false;jungle;0
659;36;38;244;land;false;plains;0
660;50;48;68;land;false;hills;0
661;42;63;138;land;false;hills;0
662;43;6;248;land;false;jungle;0
663;215;195;115;sea;false;ocean;0
664;42;63;88;land;false;hills;0
665;42;30;232;land;false;desert;0
666;50;48;218;land;false;hills;0
667;42;210;198;land;false;jungle;0
668;5;30;45;land;false;jungle;0
669;5;12;240;land;false;jungle;0
670;50;51;33;land;false;hills;0
671;43;6;53;land;false;jungle;0
672;5;12;150;land;false;jungle;0
673;43;8;236;land;false;jungle;0
674;4;192;75;land;false;jungle;0
675;5;12;0;land;false;jungle;0
676;60;35;236;sea;false;ocean;0
677;50;60;28;land;false;hills;0
678;34;36;240;land;false;plains;0
679;4;180;60;land;false;jungle;0
680;4;180;165;land;false;jungle;0
681;5;24;15;land;false;jungle;0
682;4;174;30;land;false;jungle;0
683;50;51;138;land;false;hills;0
684;43;9;168;land;false;jungle;0
